id,name,host_id,host_name,neighbourhood_group,neighbourhood,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license,coordinate
92352,Condo in Islington · ★4.85 · 1 bedroom · 2 beds · 1 bath,497172,Natalie,,Islington,Entire home/apt,110,3,55,7/9/2023,0.67,1,29,8,,"51.54113,-0.09881"
243093,Home in Enfield · ★4.82 · 1 bedroom · 1 bed · 4 baths,1271134,Sophia,,Enfield,Private room,164,5,11,9/24/2017,0.09,1,363,0,,"51.6371,-0.1186"
92399,Guest suite in London · ★4.84 · 1 bedroom · 1 bed · 1 bath,497366,Helen,,Islington,Entire home/apt,94,2,281,8/21/2023,1.9,1,319,28,,"51.55104,-0.08324"
276082,Home in London · ★5.0 · 1 bedroom · 1 bed · 1 bath,1442674,Tosi,,Waltham Forest,Private room,50,2,17,7/11/2015,0.12,2,0,0,,"51.61782,-0.02283"
244125,Condo in London · ★4.57 · 4 bedrooms · 5 beds · 2 baths,1270755,Claire,,Hackney,Entire home/apt,686,1,318,9/3/2023,2.48,3,318,16,,"51.52932,-0.08094"
244126,Condo in Hackney · ★4.61 · 2 bedrooms · 2 beds · 1.5 baths,1270755,Claire,,Hackney,Entire home/apt,146,1,154,8/28/2022,1.07,3,337,0,,"51.53261,-0.08277"
276888,Rental unit in Merton · ★4.13 · 2 bedrooms · 4 beds · 2 baths,381894,Eddy,,Merton,Entire home/apt,150,3,15,7/29/2023,0.11,24,358,3,,"51.42328,-0.17789"
245116,Condo in Islington · ★3.84 · 2 bedrooms · 1 bed · 1 shared bath,1285864,Miss Salem,,Islington,Private room,70,1,23,4/10/2023,0.16,1,363,2,,"51.55012,-0.11695"
277580,Townhouse in Hounslow · ★4.13 · 2 bedrooms · 4 beds · 1 bath,381894,Eddy,,Hounslow,Entire home/apt,145,3,15,8/29/2022,0.11,24,353,0,,"51.49254,-0.30935"
245885,Rental unit in London · ★4.0 · 1 bedroom · 1 bed · 1 bath,1289678,Dee,,Lambeth,Entire home/apt,188,21,4,7/16/2017,0.03,1,364,0,,"51.49297,-0.11977"
278559,Rental unit in Paddington · ★5.0 · 1 bedroom · 1 bed · 1 bath,1453552,Aya,,Westminster,Entire home/apt,89,5,6,9/1/2014,0.05,1,0,0,,"51.51488,-0.19016"
246271,Condo in London · ★4.52 · 1 bedroom · 1 bed · 1 bath,565948,Claire Denise,,Tower Hamlets,Entire home/apt,111,3,54,6/14/2023,0.38,4,350,14,,"51.53299,-0.0335"
280234,Rental unit in London · ★4.56 · 1 bedroom · 1 bed · 1 shared bath,1365824,Helen,,Westminster,Private room,102,1,399,8/13/2023,2.83,7,291,57,,"51.51191,-0.13032"
248291,Townhouse in London · ★4.38 · 3 bedrooms · 3 beds · 1.5 baths,1273759,Genevieve,,Hackney,Entire home/apt,200,30,16,8/17/2019,0.12,4,84,0,,"51.55532,-0.04932"
282198,Serviced apartment in London · ★4.93 · 1 bedroom · 1 bed · 1 private bath,1413029,Lucy,,Camden,Private room,120,21,77,4/25/2020,0.55,1,17,0,,"51.52361,-0.11591"
249395,Home in Islington · 3 bedrooms · 4 beds · 2.5 baths,1291505,Vanessa,,Islington,Entire home/apt,400,3,2,4/29/2015,0.01,1,0,0,,"51.55468,-0.13524"
282299,Home in Hackney · 1 bedroom · 1 bed · 1 bath,1471370,Jamie,,Hackney,Private room,45,14,0,,,1,0,0,,"51.55918,-0.07416"
284532,Rental unit in London · ★4.29 · Studio · 2 beds · 1 bath,1481412,Luca,,Tower Hamlets,Entire home/apt,90,5,43,6/27/2023,0.32,1,129,1,,"51.52851,-0.07426"
252016,Home in Camberwell · ★5.0 · 3 bedrooms · 1 bed · 2 shared baths,1322089,Rachel,,Southwark,Private room,55,2,12,8/26/2023,0.19,2,156,8,,"51.47615,-0.06092"
254996,Home in London · ★4.80 · 1 bedroom · 1 bed · 1 shared bath,1339807,Tina,,Ealing,Private room,40,1,517,8/20/2023,3.59,1,294,78,,"51.52339,-0.31421"
284603,Rental unit in London · ★4.83 · 1 bedroom · 1 bed · 1.5 baths,1481851,Tania,,Kensington and Chelsea,Entire home/apt,297,14,6,7/4/2022,0.04,1,0,0,,"51.51464,-0.20004"
286675,Rental unit in Pinner · ★4.89 · 1 bedroom · 1 bed · 1 bath,1491611,Nora,,Harrow,Entire home/apt,85,3,108,6/19/2023,0.81,1,255,4,,"51.57982,-0.37539"
263672,Home in Wandsworth · ★4.40 · 3 bedrooms · 1 bed · 1 shared bath,1383749,Henrietta,,Wandsworth,Private room,45,7,203,6/30/2023,1.44,2,300,12,,"51.47022,-0.17008"
263822,Home in East Ham · ★4.24 · 2 bedrooms · 3 beds · 1 bath,1384320,Steven,,Newham,Entire home/apt,109,3,46,7/9/2023,0.32,1,312,6,,"51.51854,0.02291"
289422,Townhouse in London · ★4.90 · 1 bedroom · 1 bed · 1 shared bath,862386,Leo And Veneranda,,Newham,Private room,40,7,52,6/28/2023,0.37,5,16,6,,"51.52185,0.02417"
264776,Rental unit in London · ★4.78 · 4 bedrooms · 8 beds · 2 baths,1389063,Susan,,Lewisham,Entire home/apt,308,3,46,7/4/2023,0.41,12,321,8,,"51.44306,-0.01948"
264777,Rental unit in London · ★4.77 · 1 bedroom · 1 bed · 1 bath,1389063,Susan,,Lewisham,Entire home/apt,101,3,13,8/28/2023,0.15,12,310,9,,"51.44284,-0.01997"
264778,Rental unit in London · ★4.48 · 2 bedrooms · 3 beds · 1 bath,1389063,Susan,,Lewisham,Entire home/apt,180,3,48,8/3/2023,0.42,12,328,6,,"51.44359,-0.02275"
264779,Rental unit in London · ★4.56 · 2 bedrooms · 5 beds · 1 bath,1389063,Susan,,Lewisham,Entire home/apt,165,3,28,8/27/2023,0.28,12,346,5,,"51.44355,-0.02309"
264780,Rental unit in London · ★4.67 · 2 bedrooms · 4 beds · 2 baths,1389063,Susan,,Lewisham,Entire home/apt,165,3,40,8/15/2023,0.3,12,317,14,,"51.44333,-0.02307"
264781,Rental unit in London · ★3.88 · 2 bedrooms · 2 beds · 2 baths,1389063,Susan,,Lewisham,Entire home/apt,135,3,8,8/12/2023,0.11,12,347,2,,"51.44204,-0.02149"
264782,Rental unit in London · ★4.40 · 1 bedroom · 3 beds · 1 bath,1389063,Susan,,Lewisham,Entire home/apt,120,4,10,5/23/2023,0.16,12,349,7,,"51.44353,-0.02328"
264783,Rental unit in London · ★4.55 · 4 bedrooms · 6 beds · 2 baths,1389063,Susan,,Lewisham,Entire home/apt,222,5,31,8/26/2023,0.26,12,333,13,,"51.44151,-0.02195"
264789,Rental unit in London · ★4.65 · 3 bedrooms · 6 beds · 2 baths,1389063,Susan,,Lewisham,Entire home/apt,224,3,43,8/17/2023,0.41,12,262,14,,"51.44346,-0.02122"
289802,Townhouse in London · ★4.79 · 1 bedroom · 1 bed · 1.5 shared baths,862386,Leo And Veneranda,,Newham,Private room,40,7,48,7/26/2023,0.34,5,57,10,,"51.52185,0.02417"
268398,Rental unit in London · ★4.63 · 1 bedroom · 2 beds · 1.5 shared baths,979363,Donovan,,Lambeth,Private room,55,1,529,8/29/2023,3.7,7,311,42,,"51.50287,-0.10937"
290233,Home in London · 3 bedrooms · 3 beds,1506151,Portia,,Newham,Entire home/apt,572,14,0,,,1,0,0,,"51.53667,0.00562"
269065,Home in London · ★4.85 · 2 bedrooms · 1 bed · 2 shared baths,1409580,Kate,,Ealing,Private room,35,2,44,6/2/2019,0.31,2,90,0,,"51.50669,-0.33013"
290923,Townhouse in London · ★4.56 · 3 bedrooms · 3 beds · 2 baths,1508385,Neema,,Camden,Entire home/apt,275,2,17,4/22/2018,0.14,1,0,0,,"51.54039,-0.14282"
270600,Rental unit in Twickenham · ★4.65 · 1 bedroom · 1 bed · 1 bath,1416605,Emma,,Richmond upon Thames,Entire home/apt,78,4,72,9/2/2023,0.58,2,97,10,,"51.44311,-0.33245"
291731,Rental unit in London · 1 bedroom · 1 bed · 1 bath,1254028,Matt,,Lambeth,Private room,40,2,1,7/13/2015,0.01,2,330,0,,"51.429,-0.12764"
294177,Rental unit in London · ★4.28 · 1 bedroom · 1 bed · 1 bath,1521032,Oliver,,Barnet,Entire home/apt,65,7,125,5/27/2023,0.89,3,288,6,,"51.59375,-0.25767"
271122,Home in Hillingdon · ★4.14 · 1 bedroom · 1 bed · 1 bath,1419096,Claudia,,Hillingdon,Private room,30,1,7,5/27/2017,0.06,4,0,0,,"51.53097,-0.39891"
273941,Guest suite in Lewisham · ★4.67 · Studio · 1 bed · 1 bath,1106081,Xenia,,Lewisham,Entire home/apt,70,1,27,7/30/2023,0.2,1,254,3,,"51.45364,0.01077"
294247,Rental unit in Hammersmith · ★4.47 · 1 bedroom · 2 beds · 1 shared bath,1521435,Milena,,Hammersmith and Fulham,Private room,118,2,236,8/3/2023,1.69,1,364,10,,"51.48641,-0.21277"
274740,Condo in London · ★4.59 · 2 bedrooms · 3 beds · 1 bath,1436390,Maria,,Hammersmith and Fulham,Entire home/apt,251,4,59,7/30/2023,0.61,1,17,5,,"51.473328,-0.183576"
274918,Rental unit in Merton · ★4.26 · 1 bedroom · 2 beds · 1 bath,381894,Eddy,,Merton,Entire home/apt,130,3,25,8/16/2023,0.18,24,365,2,,"51.42229,-0.178"
294887,Rental unit in London · ★4.88 · 1 bedroom · 1 bed · 1 shared bath,1527176,Gill,,Waltham Forest,Private room,45,2,68,5/21/2023,0.51,1,343,13,,"51.57537,0.00536"
296720,Home in London · 1 bedroom · 1 bed · 1 bath,1530293,Carolina,,Merton,Private room,45,1,0,,,1,0,0,,"51.41877,-0.16772"
298246,Rental unit in London · 2 bedrooms · 2 beds · 1 bath,1254028,Matt,,Lambeth,Entire home/apt,135,7,0,,,2,207,0,,"51.42892,-0.12915"
275140,Rental unit in London · ★4.41 · 2 bedrooms · 2 beds · 1 bath,1438437,D.C.,,Lewisham,Entire home/apt,140,4,98,7/10/2023,0.68,4,301,6,,"51.43951,-0.05175"
300333,Home in Ruislip · 1 bedroom · 1 bed,1546859,Mohamed,,Hillingdon,Private room,57,1,0,,,1,365,0,,"51.56049,-0.40791"
363605,Rental unit in London · 3 bedrooms · 4 beds · 2 baths,1837070,Kam,,Tower Hamlets,Entire home/apt,114,1,2,8/6/2012,0.01,1,66,0,,"51.51644,-0.02176"
300723,Rental unit in London · ★4.80 · 3 bedrooms · 3 beds · 2 baths,1549137,Rita,,Haringey,Entire home/apt,207,3,66,7/25/2023,0.47,1,339,6,,"51.58358,-0.1177"
301631,Rental unit in London · 1 bedroom · 2 beds · 1 bath,1554006,Christopher,,Tower Hamlets,Private room,55,30,0,,,1,0,0,,"51.51806,-0.01719"
363648,Home in Bromley · 1 bedroom · 1 bed · 1 bath,1836808,Di,,Lewisham,Private room,87,7,0,,,2,0,0,,"51.42681,0.00684"
363749,Rental unit in Bromley · 1 bedroom · 1 bed · 1 bath,1836808,Di,,Lewisham,Private room,86,7,0,,,2,0,0,,"51.42875,0.00864"
302760,Home in London · 3 bedrooms · 4 beds · 1 bath,1559053,Isabel,,Lewisham,Entire home/apt,150,4,1,5/31/2023,0.3,1,0,1,,"51.45398,-0.02118"
364792,Rental unit in London · ★4.54 · 2 bedrooms · 2 beds · 2 baths,989043,John,,Bromley,Entire home/apt,160,5,14,7/29/2018,0.16,1,2,0,,"51.41884,-0.0788"
305573,Rental unit in London · ★4.38 · 1 bedroom · 1 bed,281951,Ed,,Southwark,Entire home/apt,75,15,16,7/8/2023,0.11,1,189,1,,"51.49608,-0.09713"
365069,Rental unit in London · ★4.52 · 1 bedroom · 1 bed · 1 bath,710493,Marsha,,Camden,Entire home/apt,120,7,64,1/22/2023,0.47,1,319,6,,"51.5488052368164,-0.1837660074234"
365933,Rental unit in London · ★4.90 · 1 bedroom · 2 beds · 1 bath,1847762,D & D,,Lambeth,Entire home/apt,125,2,310,8/13/2023,2.29,1,13,23,,"51.48621,-0.12126"
306333,Condo in London · ★4.56 · 2 bedrooms · 2 beds · 1 bath,1573870,Robert,,Hackney,Entire home/apt,200,2,33,9/3/2023,0.4,1,8,13,,"51.52748,-0.08172"
306405,Rental unit in Dagenham · ★4.0 · 1 bedroom · 1 bed · 0 baths,1575800,Mary,,Barking and Dagenham,Private room,41,4,3,5/27/2012,0.02,1,365,0,,"51.54072,0.15246"
367181,Rental unit in London · ★5.0 · 2 bedrooms · 2 beds · 1 bath,1849921,Oliver,,Hackney,Entire home/apt,150,5,17,11/14/2017,0.13,1,0,0,,"51.56672,-0.08441"
306677,Rental unit in London · ★4.56 · 2 bedrooms · 3 beds · 1 bath,1577254,Pm,,Southwark,Entire home/apt,132,5,218,2/29/2020,1.55,6,0,0,,"51.49739,-0.10146"
367207,Rental unit in London · ★4.85 · 1 bedroom · 1 bed · 1 shared bath,1844072,Mary,,Westminster,Private room,93,3,146,8/23/2023,1.05,1,241,13,,"51.51882,-0.14108"
306737,Rental unit in London · ★4.92 · 5 bedrooms · 4 beds · 2.5 baths,1577723,Yael,,Camden,Entire home/apt,457,4,26,2/3/2017,0.19,1,230,0,,"51.54655,-0.16495"
367819,Home in Greater London · 2 bedrooms · 3 beds · 1 bath,1856858,New,,Hackney,Entire home/apt,140,7,0,,,1,0,0,,"51.5595259190884,-0.0611828152716095"
307923,Home in Uxbridge · ★4.83 · 1 bedroom · 1 bed · 1 bath,1584404,Rubina,,Hillingdon,Private room,49,1,124,8/9/2023,0.88,2,180,15,,"51.52344,-0.46178"
369383,Rental unit in London · ★4.48 · 2 bedrooms · 3 beds · 1.5 baths,493497,Clive,,Camden,Entire home/apt,275,1,155,7/22/2023,1.12,3,5,13,,"51.54105,-0.14275"
308005,Rental unit in London · ★4.83 · 1 bedroom · 2 beds · 1 bath,67564,Liz,,Camden,Entire home/apt,300,3,64,5/19/2023,0.47,9,214,9,,"51.52197,-0.14035"
310665,Townhouse in London · ★4.89 · 5 bedrooms · 4 beds · 2.5 baths,1460505,Catherine,,Hackney,Entire home/apt,190,3,22,8/19/2019,0.16,1,0,0,,"51.56099,-0.0774"
372691,Condo in London · ★4.89 · 1 bedroom · 1 bed · 1 private bath,49783090,Jo,,Hackney,Private room,94,2,71,8/22/2023,0.51,4,0,10,,"51.54078,-0.0586"
310724,Townhouse in London · ★4.87 · 3 bedrooms · 3 beds · 2.5 baths,1598430,Maria,,Lambeth,Entire home/apt,300,3,194,8/3/2023,1.41,1,115,14,,"51.49324,-0.11058"
374493,Rental unit in London · ★5.0 · 1 bedroom · 1 bed · 1 bath,1883830,Aisling & Matt,,Tower Hamlets,Entire home/apt,100,4,5,8/7/2014,0.04,1,248,0,,"51.52899,-0.03612"
310790,Condo in London · ★4.83 · 2 bedrooms · 2 beds · 1 bath,1598689,Ophelia,,Camden,Entire home/apt,100,5,48,8/13/2023,0.34,1,0,3,,"51.52577,-0.13726"
374594,Rental unit in London · ★4.60 · 2 bedrooms · 3 beds · 1 bath,1749231,Lizzy,,Wandsworth,Entire home/apt,80,7,10,10/4/2017,0.08,1,0,0,,"51.4214,-0.16378"
310949,Townhouse in London · ★4.95 · 1 bedroom · 1 bed · 1 private bath,1599044,Robert And Antonio,,Greenwich,Private room,36,3,312,9/2/2023,2.37,1,228,44,,"51.49927,0.10729"
311430,Rental unit in London · ★4.90 · 1 bedroom · 1 bed · 1 shared bath,766056,Trevor,,Lambeth,Private room,47,4,32,8/29/2023,0.23,4,77,8,,"51.46934,-0.10136"
375006,Rental unit in London · ★4.35 · 1 bedroom · 1 bed · 1 shared bath,1886636,Tope,,Lambeth,Private room,63,2,627,8/20/2023,4.52,3,72,82,,"51.5007,-0.11516"
311768,Rental unit in Mitcham · ★4.79 · 4 bedrooms · 10 beds · 2 baths,871053,Doreen &  Nichola,,Merton,Entire home/apt,500,2,109,8/13/2023,0.95,5,294,18,,"51.41779,-0.15163"
312761,Rental unit in London · ★4.95 · 1 bedroom · 1 bed · 1 bath,1608226,Pippa,,Hackney,Entire home/apt,240,9,107,8/31/2023,0.79,1,214,17,,"51.52704,-0.08129"
375657,Rental unit in London · ★4.96 · 1 bedroom · 1 bed · 1.5 baths,1554514,Sandy,,Hammersmith and Fulham,Private room,100,3,76,7/30/2023,0.56,1,312,14,,"51.50115,-0.24902"
313710,Rental unit in London · ★4.88 · 1 bedroom · 1 bed · 1 bath,1612623,Alex,,Brent,Entire home/apt,89,2,10,9/13/2015,0.07,1,0,0,,"51.53347,-0.23292"
375799,Rental unit in New Malden · ★4.88 · 1 bedroom · 2 beds · 1 bath,1889832,Glynis,,Kingston upon Thames,Entire home/apt,90,7,59,3/9/2023,0.43,2,289,3,,"51.4041,-0.25129"
377707,Townhouse in London · ★4.88 · 1 bedroom · 1 bed · 1 shared bath,1898009,Raimonda,,Waltham Forest,Private room,55,2,157,4/1/2022,1.15,2,248,0,,"51.59859,-0.00736"
314164,Home in London · ★4.82 · 3 bedrooms · 3 beds · 1.5 baths,1614205,Lara,,Hackney,Entire home/apt,97,7,12,8/24/2023,0.1,1,133,2,,"51.55896,-0.08297"
377982,Condo in London · ★4.92 · 1 bedroom · 1 bed · 1 bath,1878852,Alienor & Piers,,Westminster,Entire home/apt,160,4,94,5/3/2023,0.68,1,146,9,,"51.49903,-0.13648"
314985,Home in London · ★4.80 · 1 bedroom · 1 bed · 0 baths,1617885,Roger,,Newham,Private room,32,2,6,4/11/2016,0.05,1,0,0,,"51.52626,0.02904"
315238,Rental unit in London · ★4.79 · 2 bedrooms · 2 beds · 1 bath,1619024,Sally,,Wandsworth,Entire home/apt,180,2,109,7/26/2023,0.85,2,0,15,,"51.47565,-0.15073"
315658,Rental unit in Oval · ★4.75 · 1 bedroom · 1 bed · 1.5 shared baths,1620906,Graeme,,Lambeth,Private room,50,3,389,3/10/2020,2.81,2,0,0,,"51.48383,-0.11655"
379053,Home in London · ★4.81 · 1 bedroom · 1 bed · 1 private bath,1903473,Suzanne,,Hackney,Private room,50,2,183,8/6/2023,1.44,1,43,33,,"51.55301,-0.07762"
379060,Rental unit in London · ★4.85 · 2 bedrooms · 2 beds · 1 bath,892187,Wayne,,Hammersmith and Fulham,Entire home/apt,120,2,286,7/4/2023,2.06,2,101,17,,"51.48394,-0.19872"
379137,Townhouse in Greater London  · ★4.67 · 4 bedrooms · 5 beds · 2 baths,1903242,Åsa,,Hackney,Entire home/apt,220,14,10,4/2/2023,0.07,5,261,1,,"51.55508,-0.05801"
316137,Home in London · ★4.64 · 1 bedroom · 1 bed · 1 shared bath,1621004,Gideon,,Camden,Private room,125,1,45,4/25/2023,0.32,4,206,2,,"51.54289,-0.14541"
318287,Home in Chingford · ★4.83 · 1 bedroom · 1 bed · 1 shared bath,1369081,Mirjam,,Waltham Forest,Private room,30,2,114,7/10/2023,0.81,1,159,13,,"51.61607,-0.02982"
380188,Rental unit in Richmond · ★4.74 · 2 bedrooms · 3 beds · 2 baths,1908027,Louisa,,Richmond upon Thames,Entire home/apt,282,90,148,8/19/2023,1.07,1,269,12,,"51.45791,-0.32225"
380714,Home in London · ★4.69 · 1 bedroom · 3 beds · 1.5 shared baths,1909905,Eddie,,Islington,Private room,94,2,16,4/28/2023,0.11,4,345,5,,"51.54036,-0.08834"
381005,Rental unit in London · ★4.90 · 1 bedroom · 1 bed · 1 bath,1911148,Brendan,,Brent,Private room,40,3,103,5/9/2023,0.75,1,33,8,,"51.54966,-0.22342"
318986,Rental unit in London · 1 bedroom · 1 bed · 1 bath,1637212,Apprameya,,Kensington and Chelsea,Entire home/apt,200,7,0,,,1,0,0,,"51.49113,-0.19482"
381006,Rental unit in London · ★4.64 · 2 bedrooms · 2 beds · 1 bath,1911079,Arvind,,Westminster,Entire home/apt,310,1,14,5/8/2022,0.12,3,365,0,,"51.53108,-0.18058"
320629,Rental unit in London · ★4.76 · 1 bedroom · 1 bed · 1 private bath,1637179,Toni,,Camden,Private room,109,3,278,8/28/2023,2,1,4,11,,"51.5385,-0.14719"
381467,Rental unit in London · ★4.66 · 2 bedrooms · 2 beds · 1.5 baths,1913410,Thanos,,Kensington and Chelsea,Entire home/apt,143,2,265,7/20/2018,1.9,1,0,0,,"51.4875,-0.19608"
321411,Condo in London · ★4.85 · 1 bedroom · 1 bed · 1.5 baths,1438723,Neried,,Kensington and Chelsea,Private room,69,7,27,4/25/2023,0.22,3,6,7,,"51.49897,-0.20395"
381916,Home in London · ★4.70 · 1 bedroom · 2 beds · 2 shared baths,1890206,Francien,,Lambeth,Private room,83,2,60,11/1/2019,0.43,4,102,0,,"51.4435,-0.1294"
322606,Home in London · ★4.31 · 1 bedroom · 1 bed · 1 shared bath,1383749,Henrietta,,Wandsworth,Private room,70,5,204,8/27/2023,1.48,2,266,11,,"51.47043,-0.17155"
382634,Townhouse in London · ★4.50 · 1 bedroom · 2 beds · 2 shared baths,1917784,Faisal,,Waltham Forest,Private room,75,1,4,7/9/2023,0.04,4,331,2,,"51.55779,-0.01098"
323473,Rental unit in London · ★4.81 · 1 bedroom · 1 bed · 1 bath,1655726,Eleni & Tom,,Islington,Entire home/apt,160,14,69,6/4/2023,0.5,1,32,3,,"51.53861,-0.09678"
383382,Townhouse in London · ★4.78 · 1 bedroom · 1 bed · 2 shared baths,1890206,Francien,,Lambeth,Private room,80,2,84,10/31/2022,0.6,4,127,1,,"51.45045,-0.12258"
383416,Townhouse in London · ★4.59 · 1 bedroom · 1 bed · 2 shared baths,1890206,Francien,,Lambeth,Private room,85,2,18,12/25/2016,0.13,4,68,0,,"51.44739,-0.12319"
324055,Home in London · 1 bedroom · 1 bed,1664001,Ganesan,,Newham,Private room,29,150,0,,,1,0,0,,"51.55311,0.02273"
325809,Home in London · 3 bedrooms · 4 beds · 2.5 baths,1666422,Stephen,,Camden,Entire home/apt,795,14,1,7/11/2022,0.07,2,365,0,,"51.54897,-0.18309"
384315,Rental unit in Hackney · ★4.93 · 1 bedroom · 1 bed · 1 shared bath,1923818,Querida,,Hackney,Private room,40,6,91,9/1/2023,0.68,1,9,6,,"51.53547,-0.05543"
384770,Rental unit in Road Shepherds Bush · ★4.68 · 1 bedroom · 2 beds · 1 bath,1926757,Jonathan,,Hammersmith and Fulham,Entire home/apt,130,2,101,8/13/2023,0.75,1,147,17,,"51.50372,-0.22123"
326146,Rental unit in London · 1 bedroom · 1 bed,1667975,Inma,,Waltham Forest,Private room,120,7,0,,,1,0,0,,"51.57139,-0.03131"
326633,Rental unit in London · ★4.85 · 1 bedroom · 1 bed · 1 shared bath,1619024,Sally,,Wandsworth,Private room,70,2,238,8/1/2023,1.72,2,173,4,,"51.47565,-0.15159"
326655,Rental unit in London · ★4.78 · 1 bedroom · 4 beds · 1 bath,43039,Adriano,,Lambeth,Entire home/apt,133,1,49,5/15/2023,0.36,3,329,7,,"51.46201,-0.117145"
384780,Rental unit in London · ★4.38 · 1 bedroom · 1 bed · 1 bath,1920828,Marcus,,Camden,Entire home/apt,147,5,46,4/30/2023,0.38,3,286,5,,"51.54146,-0.13735"
385019,Rental unit in London · 2 bedrooms · 1 bed · 1 bath,1927072,Helen,,Hackney,Entire home/apt,319,7,0,,,1,0,0,,"51.55623,-0.07596"
387835,Home in Teddington · ★4.95 · 1 bedroom · 1 bed · 1 shared bath,1940607,Graham,,Richmond upon Thames,Private room,44,1,229,9/3/2023,1.64,2,197,28,,"51.42863,-0.34688"
329585,Condo in London · ★4.97 · 1 bedroom · 1 bed · 1 bath,1645632,Jimmy & Janie,,Lambeth,Entire home/apt,178,3,140,8/10/2023,1,1,111,14,,"51.46945,-0.13013"
387935,Rental unit in London · ★4.92 · 1 bedroom · 1 bed · 1 shared bath,1941155,Nynke,,Hackney,Private room,61,1,48,9/1/2023,0.34,1,249,36,,"51.56038,-0.06448"
329610,Rental unit in London · 1 bedroom · 1 bed,1682825,Ramon,,Waltham Forest,Private room,100,1,0,,,1,0,0,,"51.56407,-0.01151"
387939,Rental unit in London · ★4.83 · 1 bedroom · 1 bed · 1 bath,1941185,Jimmy,,Tower Hamlets,Private room,34,2,102,6/23/2018,0.73,1,0,0,,"51.52668,-0.05811"
387951,Home in Islington · 1 bedroom · 1 bed · 1 shared bath,1941211,"Cheryl, Anna ,Lee",,Islington,Private room,122,2,0,,,2,365,0,,"51.53723,-0.11254"
330044,Rental unit in London · ★4.80 · 1 bedroom · 1 bed · 1 private bath,1684191,Alessandra,,Hounslow,Private room,40,3,6,4/22/2018,0.05,1,0,0,,"51.48423,-0.2629"
388030,Home in Shepherd's Bush · ★4.62 · 1 bedroom · 1 shared bath,1941593,Susan,,Hammersmith and Fulham,Private room,50,1,51,7/10/2022,0.37,2,346,0,,"51.50331,-0.24071"
331058,Rental unit in London · ★4.54 · 1 bedroom · 3 beds · 2 shared baths,1688557,Layla,,Ealing,Private room,60,1,146,6/23/2023,1.18,4,241,6,,"51.50095,-0.25827"
388032,Home in Shepherd's Bush · ★4.63 · 1 bedroom · 1 bed · 1 shared bath,1941593,Susan,,Hammersmith and Fulham,Private room,50,3,157,7/15/2023,1.13,2,340,10,,"51.5033,-0.24057"
